dataset	model	baseline	TP	FP	TN	FN	Precision	Recall	F1	Coverage	Acc@Cov	Overall_Acc	Decision_Acc
hotpotqa	google-gemma-3-4b-it	ic_idk	32	1	43	198	0.9696969696969697	0.1391304347826087	0.24334600760456274	0.8795620437956204	0.17842323651452283	0.15693430656934307	0.2737226277372263
hotpotqa	google-gemma-3-4b-it	pairwise_assistive	111	10	33	120	0.9173553719008265	0.4805194805194805	0.6306818181818182	0.5583941605839416	0.21568627450980393	0.12043795620437957	0.5255474452554745
hotpotqa	google-gemma-3-4b-it	pairwise_incremental	102	9	34	129	0.918918918918919	0.44155844155844154	0.5964912280701754	0.5948905109489051	0.2085889570552147	0.12408759124087591	0.49635036496350365
hotpotqa	google-gemma-3-4b-it	pairwise_model_generated	127	14	29	104	0.900709219858156	0.5497835497835498	0.6827956989247312	0.4854014598540146	0.21804511278195488	0.10583941605839416	0.5693430656934306
hotpotqa	google-gemma-3-4b-it	self_consistency	1	0	30	154	1.0	0.0064516129032258064	0.012820512820512822	0.9945945945945946	0.16304347826086957	0.16216216216216217	0.16756756756756758
hotpotqa	google-gemma-3-4b-it	ensemble_pairwise_both	134	15	28	97	0.8993288590604027	0.5800865800865801	0.7052631578947369	0.4562043795620438	0.224	0.10218978102189781	0.5912408759124088
hotpotqa	google-gemma-3-4b-it	ensemble_ays_pairwise_assistive	137	13	30	94	0.9133333333333333	0.5930735930735931	0.7191601049868765	0.45255474452554745	0.24193548387096775	0.10948905109489052	0.6094890510948905
hotpotqa	google-gemma-3-4b-it	ensemble_ays_pairwise_incremental	138	13	30	93	0.9139072847682119	0.5974025974025974	0.7225130890052356	0.4489051094890511	0.24390243902439024	0.10948905109489052	0.6131386861313869
hotpotqa	google-gemma-3-4b-it	ensemble_idk_pairwise_assistive	125	10	34	105	0.9259259259259259	0.5434782608695652	0.6849315068493151	0.5072992700729927	0.2446043165467626	0.12408759124087591	0.5802919708029197
hotpotqa	google-gemma-3-4b-it	ensemble_idk_pairwise_incremental	114	9	35	116	0.926829268292683	0.4956521739130435	0.6458923512747875	0.551094890510949	0.23178807947019867	0.12773722627737227	0.5437956204379562
hotpotqa	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_assistive	147	13	30	84	0.91875	0.6363636363636364	0.7519181585677749	0.41605839416058393	0.2631578947368421	0.10948905109489052	0.6459854014598541
hotpotqa	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_incremental	144	13	30	87	0.9171974522292994	0.6233766233766234	0.7422680412371134	0.42700729927007297	0.2564102564102564	0.10948905109489052	0.635036496350365
hotpotqa	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_both	163	18	25	68	0.9005524861878453	0.7056277056277056	0.7912621359223301	0.33941605839416056	0.26881720430107525	0.09124087591240876	0.6861313868613139
hotpotqa	gpt-5-1	ays	26	4	198	46	0.8666666666666667	0.3611111111111111	0.5098039215686274	0.8905109489051095	0.8114754098360656	0.7226277372262774	0.8175182481751825
hotpotqa	gpt-5-1	ic_idk	34	12	190	38	0.7391304347826086	0.4722222222222222	0.5762711864406781	0.8321167883211679	0.8333333333333334	0.6934306569343066	0.8175182481751825
hotpotqa	gpt-5-1	pairwise_assistive	33	11	122	19	0.75	0.6346153846153846	0.6875	0.7621621621621621	0.8652482269503546	0.6594594594594595	0.8378378378378378
hotpotqa	gpt-5-1	pairwise_incremental	31	8	125	21	0.7948717948717948	0.5961538461538461	0.6813186813186813	0.7891891891891892	0.8561643835616438	0.6756756756756757	0.8432432432432433
hotpotqa	gpt-5-1	pairwise_model_generated	33	18	115	19	0.6470588235294118	0.6346153846153846	0.6407766990291263	0.7243243243243244	0.8582089552238806	0.6216216216216216	0.8
hotpotqa	gpt-5-1	ensemble_pairwise_both	38	18	115	14	0.6785714285714286	0.7307692307692307	0.7037037037037038	0.6972972972972973	0.8914728682170543	0.6216216216216216	0.827027027027027
hotpotqa	gpt-5-1	ensemble_ays_pairwise_assistive	37	12	121	15	0.7551020408163265	0.7115384615384616	0.7326732673267328	0.7351351351351352	0.8897058823529411	0.654054054054054	0.8540540540540541
hotpotqa	gpt-5-1	ensemble_ays_pairwise_incremental	34	10	123	18	0.7727272727272727	0.6538461538461539	0.7083333333333333	0.7621621621621621	0.8723404255319149	0.6648648648648648	0.8486486486486486
hotpotqa	gpt-5-1	ensemble_idk_pairwise_assistive	38	16	117	14	0.7037037037037037	0.7307692307692307	0.7169811320754716	0.7081081081081081	0.8931297709923665	0.6324324324324324	0.8378378378378378
hotpotqa	gpt-5-1	ensemble_idk_pairwise_incremental	36	15	118	16	0.7058823529411765	0.6923076923076923	0.6990291262135924	0.7243243243243244	0.8805970149253731	0.6378378378378379	0.8324324324324325
hotpotqa	gpt-5-1	ensemble_ays_idk_pairwise_assistive	40	16	117	12	0.7142857142857143	0.7692307692307693	0.7407407407407408	0.6972972972972973	0.9069767441860465	0.6324324324324324	0.8486486486486486
hotpotqa	gpt-5-1	ensemble_ays_idk_pairwise_incremental	38	16	117	14	0.7037037037037037	0.7307692307692307	0.7169811320754716	0.7081081081081081	0.8931297709923665	0.6324324324324324	0.8378378378378378
hotpotqa	gpt-5-1	ensemble_ays_idk_pairwise_both	42	23	110	10	0.6461538461538462	0.8076923076923077	0.717948717948718	0.6486486486486487	0.9166666666666666	0.5945945945945946	0.8216216216216217
hotpotqa	meta-llama-llama-3-1-8b-instruct	ays	108	14	54	98	0.8852459016393442	0.5242718446601942	0.6585365853658537	0.5547445255474452	0.35526315789473684	0.19708029197080293	0.5912408759124088
hotpotqa	meta-llama-llama-3-1-8b-instruct	ic_idk	4	0	70	200	1.0	0.0196078431372549	0.038461538461538464	0.9854014598540146	0.25925925925925924	0.25547445255474455	0.27007299270072993
hotpotqa	meta-llama-llama-3-1-8b-instruct	pairwise_assistive	159	16	52	47	0.9085714285714286	0.7718446601941747	0.8346456692913385	0.3613138686131387	0.5252525252525253	0.1897810218978102	0.7700729927007299
hotpotqa	meta-llama-llama-3-1-8b-instruct	pairwise_incremental	160	21	47	46	0.8839779005524862	0.7766990291262136	0.8268733850129198	0.33941605839416056	0.5053763440860215	0.17153284671532848	0.7554744525547445
hotpotqa	meta-llama-llama-3-1-8b-instruct	pairwise_model_generated	170	36	32	36	0.8252427184466019	0.8252427184466019	0.8252427184466019	0.24817518248175183	0.47058823529411764	0.11678832116788321	0.7372262773722628
hotpotqa	meta-llama-llama-3-1-8b-instruct	self_consistency	9	0	49	127	1.0	0.0661764705882353	0.12413793103448276	0.9513513513513514	0.2784090909090909	0.2648648648648649	0.31351351351351353
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_pairwise_both	185	28	40	21	0.8685446009389671	0.8980582524271845	0.883054892601432	0.22262773722627738	0.6557377049180327	0.145985401459854	0.8211678832116789
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_assistive	176	26	42	30	0.8712871287128713	0.8543689320388349	0.8627450980392157	0.26277372262773724	0.5833333333333334	0.15328467153284672	0.7956204379562044
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_incremental	183	29	39	23	0.8632075471698113	0.8883495145631068	0.8755980861244019	0.22627737226277372	0.6290322580645161	0.14233576642335766	0.8102189781021898
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_assistive	161	16	54	43	0.9096045197740112	0.7892156862745098	0.8451443569553806	0.354014598540146	0.5567010309278351	0.19708029197080293	0.7846715328467153
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_incremental	161	21	49	43	0.8846153846153846	0.7892156862745098	0.8341968911917099	0.3357664233576642	0.532608695652174	0.17883211678832117	0.7664233576642335
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_assistive	177	26	42	29	0.8719211822660099	0.8592233009708737	0.8655256723716381	0.2591240875912409	0.5915492957746479	0.15328467153284672	0.7992700729927007
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_incremental	183	29	39	23	0.8632075471698113	0.8883495145631068	0.8755980861244019	0.22627737226277372	0.6290322580645161	0.14233576642335766	0.8102189781021898
hotpotqa	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_both	195	33	35	11	0.8552631578947368	0.9466019417475728	0.8986175115207373	0.1678832116788321	0.7608695652173914	0.12773722627737227	0.8394160583941606
hotpotqa	meta-llama-llama-3-3-70b-instruct	ays	64	17	94	98	0.7901234567901234	0.3950617283950617	0.5267489711934156	0.7032967032967034	0.4895833333333333	0.3443223443223443	0.5787545787545788
hotpotqa	meta-llama-llama-3-3-70b-instruct	ic_idk	115	32	79	47	0.782312925170068	0.7098765432098766	0.7443365695792881	0.46153846153846156	0.626984126984127	0.2893772893772894	0.7106227106227107
hotpotqa	meta-llama-llama-3-3-70b-instruct	pairwise_assistive	137	25	86	26	0.845679012345679	0.8404907975460123	0.8430769230769231	0.40875912408759124	0.7678571428571429	0.31386861313868614	0.8138686131386861
hotpotqa	meta-llama-llama-3-3-70b-instruct	pairwise_incremental	130	26	85	33	0.8333333333333334	0.7975460122699386	0.8150470219435737	0.4306569343065693	0.7203389830508474	0.3102189781021898	0.7846715328467153
hotpotqa	meta-llama-llama-3-3-70b-instruct	pairwise_model_generated	139	55	56	24	0.7164948453608248	0.852760736196319	0.7787114845938374	0.291970802919708	0.7	0.20437956204379562	0.7116788321167883
hotpotqa	meta-llama-llama-3-3-70b-instruct	self_consistency	7	1	76	101	0.875	0.06481481481481481	0.12068965517241378	0.9567567567567568	0.4293785310734463	0.41081081081081083	0.4486486486486487
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_pairwise_both	152	32	79	11	0.8260869565217391	0.9325153374233128	0.8760806916426512	0.3284671532846715	0.8777777777777778	0.28832116788321166	0.843065693430657
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_assistive	145	37	74	17	0.7967032967032966	0.8950617283950617	0.8430232558139535	0.3333333333333333	0.8131868131868132	0.27106227106227104	0.8021978021978022
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_incremental	138	37	74	24	0.7885714285714286	0.8518518518518519	0.8189910979228487	0.358974358974359	0.7551020408163265	0.27106227106227104	0.7765567765567766
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_assistive	155	47	64	7	0.7673267326732673	0.9567901234567902	0.8516483516483517	0.2600732600732601	0.9014084507042254	0.23443223443223443	0.8021978021978022
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_incremental	149	47	64	13	0.7602040816326531	0.9197530864197531	0.8324022346368715	0.28205128205128205	0.8311688311688312	0.23443223443223443	0.7802197802197802
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_assistive	157	54	57	5	0.7440758293838863	0.9691358024691358	0.8418230563002681	0.2271062271062271	0.9193548387096774	0.2087912087912088	0.7838827838827839
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_incremental	150	54	57	12	0.7352941176470589	0.9259259259259259	0.819672131147541	0.25274725274725274	0.8260869565217391	0.2087912087912088	0.7582417582417582
hotpotqa	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_both	158	58	53	4	0.7314814814814815	0.9753086419753086	0.835978835978836	0.2087912087912088	0.9298245614035088	0.19413919413919414	0.7728937728937729
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ays	95	11	54	114	0.8962264150943396	0.45454545454545453	0.6031746031746031	0.6131386861313869	0.32142857142857145	0.19708029197080293	0.5437956204379562
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ic_idk	21	1	64	188	0.9545454545454546	0.10047846889952153	0.18181818181818182	0.9197080291970803	0.25396825396825395	0.23357664233576642	0.3102189781021898
hotpotqa	mistralai-mistral-7b-instruct-v0-3	pairwise_assistive	126	15	50	83	0.8936170212765957	0.6028708133971292	0.72	0.4854014598540146	0.37593984962406013	0.18248175182481752	0.6423357664233577
hotpotqa	mistralai-mistral-7b-instruct-v0-3	pairwise_incremental	114	20	45	95	0.8507462686567164	0.5454545454545454	0.6647230320699709	0.5109489051094891	0.32142857142857145	0.16423357664233576	0.5802919708029197
hotpotqa	mistralai-mistral-7b-instruct-v0-3	pairwise_model_generated	109	19	46	100	0.8515625	0.5215311004784688	0.6468842729970327	0.5328467153284672	0.3150684931506849	0.1678832116788321	0.5656934306569343
hotpotqa	mistralai-mistral-7b-instruct-v0-3	self_consistency	23	0	43	119	1.0	0.1619718309859155	0.2787878787878788	0.8756756756756757	0.2654320987654321	0.23243243243243245	0.3567567567567568
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_pairwise_both	147	27	38	62	0.8448275862068966	0.7033492822966507	0.7676240208877285	0.36496350364963503	0.38	0.1386861313868613	0.6751824817518248
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_assistive	163	23	42	46	0.8763440860215054	0.7799043062200957	0.8253164556962024	0.32116788321167883	0.4772727272727273	0.15328467153284672	0.7481751824817519
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_incremental	150	26	39	59	0.8522727272727273	0.7177033492822966	0.7792207792207793	0.35766423357664234	0.3979591836734694	0.14233576642335766	0.6897810218978102
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_assistive	134	16	49	75	0.8933333333333333	0.6411483253588517	0.7465181058495821	0.45255474452554745	0.3951612903225806	0.17883211678832117	0.6678832116788321
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_incremental	125	21	44	84	0.8561643835616438	0.5980861244019139	0.704225352112676	0.46715328467153283	0.34375	0.16058394160583941	0.6167883211678832
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_assistive	170	24	41	39	0.8762886597938144	0.8133971291866029	0.8436724565756825	0.291970802919708	0.5125	0.14963503649635038	0.7700729927007299
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_incremental	159	27	38	50	0.8548387096774194	0.7607655502392344	0.8050632911392406	0.32116788321167883	0.4318181818181818	0.1386861313868613	0.718978102189781
hotpotqa	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_both	178	34	31	31	0.839622641509434	0.8516746411483254	0.845605700712589	0.22627737226277372	0.5	0.11313868613138686	0.7627737226277372
hotpotqa	qwen-qwen2-5-72b-instruct	ays	122	23	72	56	0.8413793103448276	0.6853932584269663	0.7554179566563468	0.46886446886446886	0.5625	0.26373626373626374	0.7106227106227107
hotpotqa	qwen-qwen2-5-72b-instruct	ic_idk	73	8	88	104	0.9012345679012346	0.4124293785310734	0.565891472868217	0.7032967032967034	0.4583333333333333	0.32234432234432236	0.5897435897435898
hotpotqa	qwen-qwen2-5-72b-instruct	pairwise_assistive	150	28	67	29	0.8426966292134831	0.8379888268156425	0.8403361344537815	0.35036496350364965	0.6979166666666666	0.24452554744525548	0.791970802919708
hotpotqa	qwen-qwen2-5-72b-instruct	pairwise_incremental	151	29	66	28	0.8388888888888889	0.8435754189944135	0.8412256267409471	0.34306569343065696	0.7021276595744681	0.24087591240875914	0.791970802919708
hotpotqa	qwen-qwen2-5-72b-instruct	pairwise_model_generated	160	53	42	19	0.7511737089201878	0.8938547486033519	0.8163265306122448	0.22262773722627738	0.6885245901639344	0.15328467153284672	0.7372262773722628
hotpotqa	qwen-qwen2-5-72b-instruct	self_consistency	29	2	61	93	0.9354838709677419	0.23770491803278687	0.3790849673202614	0.8324324324324325	0.3961038961038961	0.32972972972972975	0.4864864864864865
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_pairwise_both	165	41	54	14	0.8009708737864077	0.9217877094972067	0.857142857142857	0.24817518248175183	0.7941176470588235	0.19708029197080293	0.7992700729927007
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_assistive	162	37	58	16	0.8140703517587939	0.9101123595505618	0.8594164456233422	0.27106227106227104	0.7837837837837838	0.21245421245421245	0.8058608058608059
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_incremental	161	39	56	17	0.805	0.9044943820224719	0.8518518518518519	0.2673992673992674	0.7671232876712328	0.20512820512820512	0.7948717948717948
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_assistive	158	31	65	19	0.8359788359788359	0.8926553672316384	0.8633879781420766	0.3076923076923077	0.7738095238095238	0.23809523809523808	0.8168498168498168
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_incremental	161	31	65	16	0.8385416666666666	0.9096045197740112	0.8726287262872628	0.2967032967032967	0.8024691358024691	0.23809523809523808	0.8278388278388278
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_assistive	166	39	56	12	0.8097560975609757	0.9325842696629213	0.866840731070496	0.2490842490842491	0.8235294117647058	0.20512820512820512	0.8131868131868132
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_incremental	167	39	56	11	0.8106796116504854	0.9382022471910112	0.8697916666666667	0.2454212454212454	0.835820895522388	0.20512820512820512	0.8168498168498168
hotpotqa	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_both	172	47	48	6	0.7853881278538812	0.9662921348314607	0.8664987405541562	0.1978021978021978	0.8888888888888888	0.17582417582417584	0.8058608058608059
hotpotqa	qwen-qwen3-32b	ays	91	6	78	99	0.9381443298969072	0.4789473684210526	0.6341463414634146	0.6459854014598541	0.4406779661016949	0.2846715328467153	0.6167883211678832
hotpotqa	qwen-qwen3-32b	ic_idk	12	1	77	184	0.9230769230769231	0.061224489795918366	0.11483253588516747	0.9525547445255474	0.2950191570881226	0.28102189781021897	0.3248175182481752
hotpotqa	qwen-qwen3-32b	pairwise_assistive	157	25	61	31	0.8626373626373627	0.8351063829787234	0.8486486486486486	0.3357664233576642	0.6630434782608695	0.22262773722627738	0.7956204379562044
hotpotqa	qwen-qwen3-32b	pairwise_incremental	158	27	59	30	0.8540540540540541	0.8404255319148937	0.8471849865951742	0.3248175182481752	0.6629213483146067	0.21532846715328466	0.791970802919708
hotpotqa	qwen-qwen3-32b	pairwise_model_generated	160	39	47	28	0.8040201005025126	0.851063829787234	0.8268733850129198	0.2737226277372263	0.6266666666666667	0.17153284671532848	0.7554744525547445
hotpotqa	qwen-qwen3-32b	self_consistency	8	0	56	121	1.0	0.06201550387596899	0.1167883211678832	0.9567567567567568	0.3163841807909605	0.3027027027027027	0.34594594594594597
hotpotqa	qwen-qwen3-32b	ensemble_pairwise_both	172	38	48	16	0.819047619047619	0.9148936170212766	0.864321608040201	0.23357664233576642	0.75	0.17518248175182483	0.8029197080291971
hotpotqa	qwen-qwen3-32b	ensemble_ays_pairwise_assistive	169	27	57	21	0.8622448979591837	0.8894736842105263	0.8756476683937824	0.2846715328467153	0.7307692307692307	0.20802919708029197	0.8248175182481752
hotpotqa	qwen-qwen3-32b	ensemble_ays_pairwise_incremental	173	29	55	17	0.8564356435643564	0.9105263157894737	0.8826530612244898	0.26277372262773724	0.7638888888888888	0.20072992700729927	0.8321167883211679
hotpotqa	qwen-qwen3-32b	ensemble_idk_pairwise_assistive	160	25	53	36	0.8648648648648649	0.8163265306122449	0.8398950131233596	0.3248175182481752	0.5955056179775281	0.19343065693430658	0.7773722627737226
hotpotqa	qwen-qwen3-32b	ensemble_idk_pairwise_incremental	161	28	50	35	0.8518518518518519	0.8214285714285714	0.8363636363636364	0.3102189781021898	0.5882352941176471	0.18248175182481752	0.7700729927007299
hotpotqa	qwen-qwen3-32b	ensemble_ays_idk_pairwise_assistive	170	28	56	20	0.8585858585858586	0.8947368421052632	0.8762886597938143	0.2773722627737226	0.7368421052631579	0.20437956204379562	0.8248175182481752
hotpotqa	qwen-qwen3-32b	ensemble_ays_idk_pairwise_incremental	174	30	54	16	0.8529411764705882	0.9157894736842105	0.8832487309644671	0.25547445255474455	0.7714285714285715	0.19708029197080293	0.8321167883211679
hotpotqa	qwen-qwen3-32b	ensemble_ays_idk_pairwise_both	180	40	44	10	0.8181818181818182	0.9473684210526315	0.8780487804878049	0.19708029197080293	0.8148148148148148	0.16058394160583941	0.8175182481751825
hotpotqa	qwen-qwen3-8b	ays	139	13	46	76	0.9144736842105263	0.6465116279069767	0.7574931880108992	0.44525547445255476	0.3770491803278688	0.1678832116788321	0.6751824817518248
hotpotqa	qwen-qwen3-8b	ic_idk	100	10	50	114	0.9090909090909091	0.4672897196261682	0.6172839506172839	0.5985401459854015	0.3048780487804878	0.18248175182481752	0.5474452554744526
hotpotqa	qwen-qwen3-8b	pairwise_assistive	178	18	41	37	0.9081632653061225	0.827906976744186	0.8661800486618004	0.2846715328467153	0.5256410256410257	0.14963503649635038	0.7992700729927007
hotpotqa	qwen-qwen3-8b	pairwise_incremental	171	23	36	44	0.8814432989690721	0.7953488372093023	0.8361858190709046	0.291970802919708	0.45	0.13138686131386862	0.7554744525547445
hotpotqa	qwen-qwen3-8b	pairwise_model_generated	187	25	34	28	0.8820754716981132	0.8697674418604651	0.8758782201405152	0.22627737226277372	0.5483870967741935	0.12408759124087591	0.8065693430656934
hotpotqa	qwen-qwen3-8b	self_consistency	17	0	40	128	1.0	0.11724137931034483	0.20987654320987653	0.9081081081081082	0.23809523809523808	0.21621621621621623	0.3081081081081081
hotpotqa	qwen-qwen3-8b	ensemble_pairwise_both	197	31	28	18	0.8640350877192983	0.9162790697674419	0.8893905191873589	0.1678832116788321	0.6086956521739131	0.10218978102189781	0.8211678832116789
hotpotqa	qwen-qwen3-8b	ensemble_ays_pairwise_assistive	200	24	35	15	0.8928571428571429	0.9302325581395349	0.9111617312072893	0.18248175182481752	0.7	0.12773722627737227	0.8576642335766423
hotpotqa	qwen-qwen3-8b	ensemble_ays_pairwise_incremental	199	31	28	16	0.8652173913043478	0.9255813953488372	0.8943820224719101	0.16058394160583941	0.6363636363636364	0.10218978102189781	0.8284671532846716
hotpotqa	qwen-qwen3-8b	ensemble_idk_pairwise_assistive	191	22	38	23	0.8967136150234741	0.8925233644859814	0.8946135831381733	0.22262773722627738	0.6229508196721312	0.1386861313868613	0.8357664233576643
hotpotqa	qwen-qwen3-8b	ensemble_idk_pairwise_incremental	189	27	33	25	0.875	0.883177570093458	0.8790697674418605	0.2116788321167883	0.5689655172413793	0.12043795620437957	0.8102189781021898
hotpotqa	qwen-qwen3-8b	ensemble_ays_idk_pairwise_assistive	204	27	32	11	0.8831168831168831	0.9488372093023256	0.9147982062780268	0.15693430656934307	0.7441860465116279	0.11678832116788321	0.8613138686131386
hotpotqa	qwen-qwen3-8b	ensemble_ays_idk_pairwise_incremental	204	32	27	11	0.864406779661017	0.9488372093023256	0.9046563192904655	0.1386861313868613	0.7105263157894737	0.09854014598540146	0.843065693430657
hotpotqa	qwen-qwen3-8b	ensemble_ays_idk_pairwise_both	209	37	22	6	0.8495934959349594	0.9720930232558139	0.9067245119305857	0.10218978102189781	0.7857142857142857	0.08029197080291971	0.843065693430657
mintaka	google-gemini-2-5-flash	ays	23	18	227	30	0.5609756097560976	0.4339622641509434	0.4893617021276596	0.8624161073825504	0.8832684824902723	0.761744966442953	0.8389261744966443
mintaka	google-gemini-2-5-flash	ic_idk	6	8	240	44	0.42857142857142855	0.12	0.1875	0.9530201342281879	0.8450704225352113	0.8053691275167785	0.825503355704698
mintaka	google-gemini-2-5-flash	pairwise_assistive	24	14	230	30	0.631578947368421	0.4444444444444444	0.5217391304347826	0.87248322147651	0.8846153846153846	0.7718120805369127	0.8523489932885906
mintaka	google-gemini-2-5-flash	pairwise_incremental	19	14	230	35	0.5757575757575758	0.35185185185185186	0.4367816091954023	0.889261744966443	0.8679245283018868	0.7718120805369127	0.8355704697986577
mintaka	google-gemini-2-5-flash	pairwise_model_generated	17	24	220	37	0.4146341463414634	0.3148148148148148	0.35789473684210527	0.8624161073825504	0.8560311284046692	0.738255033557047	0.7953020134228188
mintaka	google-gemini-2-5-flash	self_consistency	5	13	229	46	0.2777777777777778	0.09803921568627451	0.14492753623188406	0.9385665529010239	0.8327272727272728	0.7815699658703071	0.7986348122866894
mintaka	google-gemini-2-5-flash	ensemble_pairwise_both	26	21	223	28	0.5531914893617021	0.48148148148148145	0.5148514851485149	0.8422818791946308	0.8884462151394422	0.7483221476510067	0.8355704697986577
mintaka	google-gemini-2-5-flash	ensemble_ays_pairwise_assistive	33	29	216	20	0.532258064516129	0.6226415094339622	0.5739130434782608	0.7919463087248322	0.9152542372881356	0.7248322147651006	0.8355704697986577
mintaka	google-gemini-2-5-flash	ensemble_ays_pairwise_incremental	31	31	214	22	0.5	0.5849056603773585	0.5391304347826086	0.7919463087248322	0.9067796610169492	0.7181208053691275	0.8221476510067114
mintaka	google-gemini-2-5-flash	ensemble_idk_pairwise_assistive	25	22	226	25	0.5319148936170213	0.5	0.5154639175257731	0.8422818791946308	0.900398406374502	0.7583892617449665	0.8422818791946308
mintaka	google-gemini-2-5-flash	ensemble_idk_pairwise_incremental	21	20	228	29	0.5121951219512195	0.42	0.46153846153846156	0.8624161073825504	0.8871595330739299	0.7651006711409396	0.8355704697986577
mintaka	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_assistive	33	35	210	20	0.4852941176470588	0.6226415094339622	0.5454545454545455	0.7718120805369127	0.9130434782608695	0.7046979865771812	0.8154362416107382
mintaka	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_incremental	32	35	210	21	0.47761194029850745	0.6037735849056604	0.5333333333333333	0.7751677852348994	0.9090909090909091	0.7046979865771812	0.8120805369127517
mintaka	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_both	35	40	205	18	0.4666666666666667	0.660377358490566	0.546875	0.7483221476510067	0.9192825112107623	0.6879194630872483	0.8053691275167785
mintaka	google-gemini-2-5-pro	ays	15	19	232	32	0.4411764705882353	0.3191489361702128	0.37037037037037035	0.8859060402684564	0.8787878787878788	0.7785234899328859	0.8288590604026845
mintaka	google-gemini-2-5-pro	ic_idk	12	5	248	33	0.7058823529411765	0.26666666666666666	0.3870967741935483	0.9429530201342282	0.8825622775800712	0.8322147651006712	0.87248322147651
mintaka	google-gemini-2-5-pro	pairwise_assistive	14	13	238	33	0.5185185185185185	0.2978723404255319	0.37837837837837834	0.9093959731543624	0.8782287822878229	0.7986577181208053	0.8456375838926175
mintaka	google-gemini-2-5-pro	pairwise_incremental	15	8	243	32	0.6521739130434783	0.3191489361702128	0.4285714285714286	0.9228187919463087	0.8836363636363637	0.8154362416107382	0.8657718120805369
mintaka	google-gemini-2-5-pro	pairwise_model_generated	26	100	151	21	0.20634920634920634	0.5531914893617021	0.3005780346820809	0.5771812080536913	0.877906976744186	0.5067114093959731	0.5939597315436241
mintaka	google-gemini-2-5-pro	self_consistency	4	1	248	40	0.8	0.09090909090909091	0.163265306122449	0.9829351535836177	0.8611111111111112	0.8464163822525598	0.8600682593856656
mintaka	google-gemini-2-5-pro	ensemble_pairwise_both	17	17	234	30	0.5	0.3617021276595745	0.4197530864197531	0.8859060402684564	0.8863636363636364	0.785234899328859	0.8422818791946308
mintaka	google-gemini-2-5-pro	ensemble_ays_pairwise_assistive	22	30	221	25	0.4230769230769231	0.46808510638297873	0.4444444444444444	0.825503355704698	0.8983739837398373	0.7416107382550335	0.8154362416107382
mintaka	google-gemini-2-5-pro	ensemble_ays_pairwise_incremental	23	25	226	24	0.4791666666666667	0.48936170212765956	0.4842105263157895	0.8389261744966443	0.904	0.7583892617449665	0.8355704697986577
